Wall time,Step,Value
1503385086.8738148,76300,0.5703125
1503385101.7579842,76400,0.59765625
1503385116.8020277,76500,0.7734375
1503385131.7023423,76600,0.609375
1503385146.7157629,76700,0.8359375
1503385161.668891,76800,0.74609375
1503385176.757459,76900,0.76171875
1503385191.6462579,77000,0.7421875
1503385206.6537035,77100,0.73828125
1503385221.5295753,77200,0.859375
1503385236.7038927,77300,0.87109375
1503385251.5892117,77400,0.70703125
1503385266.6762092,77500,0.6875
1503385281.5800092,77600,0.96484375
1503385311.8766515,77800,0.94140625
1503385326.9586208,77900,0.92578125
1503385341.9084308,78000,0.71875
1503385356.9254677,78100,0.67578125
1503385371.7928505,78200,0.73046875
1503385386.8364732,78300,0.75
1503385401.7389615,78400,0.62109375
1503385416.839322,78500,0.765625
1503385431.7465084,78600,0.75
1503385446.8098972,78700,0.7578125
1503385461.7663126,78800,0.83203125
1503385476.8326335,78900,0.765625
1503385491.7070892,79000,0.8671875
1503385507.7313864,79100,0.93359375
1503385523.0880895,79200,0.8671875
1503385538.5408545,79300,0.828125
1503385553.6856575,79400,0.75
1503385572.00143,79500,0.76953125
1503385588.2988942,79600,0.65625
1503385604.8013468,79700,0.7109375
1503385620.915249,79800,0.6640625
1503385637.0240223,79900,0.69921875
1503385653.409138,80000,0.7265625
1503385684.0205364,80200,0.7578125
1503385701.5512164,80300,0.7578125
1503385717.2046463,80400,0.6953125
1503385733.7172685,80500,0.8125
1503385751.8011525,80600,0.890625
1503385769.879581,80700,0.72265625
1503385785.829905,80800,0.6796875
1503385804.0301073,80900,0.74609375
1503385838.8282063,81100,0.80859375
1503385855.414653,81200,0.80078125
1503385871.2430298,81300,0.82421875
1503385887.8873036,81400,0.72265625
1503385905.5854888,81500,0.640625
1503385923.6811712,81600,0.69921875
1503385941.819288,81700,0.7109375
1503385959.7106974,81800,0.734375
1503385976.145535,81900,0.578125
1503385992.1591983,82000,0.65234375
1503386008.7655866,82100,0.5859375
1503386025.5896294,82200,0.640625
1503386042.260167,82300,0.70703125
1503386057.7679646,82400,0.8203125
1503386073.9998891,82500,0.59765625
1503386089.6551354,82600,0.6328125
1503386123.5584073,82800,0.671875
1503386139.5351052,82900,0.73828125
1503386155.9470222,83000,0.8046875
1503386176.1208897,83100,0.65234375
1503386193.7505858,83200,0.6796875
1503386210.96324,83300,0.59375
1503386227.699252,83400,0.65625
1503386244.3256726,83500,0.62890625
1503386260.3136597,83600,0.55859375
1503386276.6402535,83700,0.64453125
1503386293.7681248,83800,0.7578125
1503386309.2681112,83900,0.75
1503386325.7314413,84000,0.71484375
1503386359.4732332,84200,0.78515625
1503386376.4607701,84300,0.93359375
1503386411.641663,84500,0.7890625
1503386429.3979588,84600,0.7421875
1503386446.314767,84700,0.75390625
1503386464.6491237,84800,0.78515625
1503386504.9461005,85000,0.78125
1503386527.2370574,85100,0.734375
1503386545.6351256,85200,0.69921875
1503386563.7873347,85300,0.7578125
1503386602.5531614,85500,0.90625
1503386643.4041545,85700,0.9296875
1503386688.5191267,85900,0.9140625
1503386709.9843407,86000,0.609375
1503386730.8325667,86100,0.72265625
1503386752.8155985,86200,0.703125
1503386771.7043395,86300,0.67578125
1503386818.58003,86500,0.84375
1503386839.4171383,86600,0.76171875
1503386860.451032,86700,0.69921875
1503386883.554671,86800,0.9296875
1503386902.912082,86900,0.80859375
1503386923.1229758,87000,0.84765625
1503386943.4700186,87100,0.71484375
1503386979.6993752,87300,0.73046875
1503386998.9294212,87400,0.69921875
1503387021.0174963,87500,0.77734375
1503387042.2691872,87600,0.77734375
1503387068.0640838,87700,0.69921875
1503387095.9263358,87800,0.8359375
1503387123.2361996,87900,0.7734375
1503387146.2023656,88000,0.6484375
1503387161.499094,88100,0.83203125
1503387176.5014539,88200,0.890625
1503387191.6275904,88300,0.78125
1503387206.5458908,88400,0.8125
1503387224.1999595,88500,0.79296875
1503387240.6986265,88600,0.98828125
1503387256.1128347,88700,0.73828125
1503387271.5367255,88800,0.72265625
1503387287.8391337,88900,0.71875
1503387305.5089204,89000,0.61328125
1503387320.9325287,89100,0.4921875
1503387337.891662,89200,0.609375
1503387354.163157,89300,0.91015625
1503387369.7032897,89400,0.82421875
1503387385.006875,89500,0.6640625
1503387400.4024217,89600,0.6875
1503387416.0495548,89700,0.66015625
1503387431.7264977,89800,0.55859375
1503387447.120332,89900,0.5546875
1503387462.6127694,90000,0.62890625
1503387493.9314814,90200,0.7421875
1503387509.2502177,90300,0.5078125
1503387526.8865936,90400,0.72265625
1503387546.3120728,90500,0.73828125
1503387565.0735555,90600,0.6796875
1503387584.545773,90700,0.6796875
1503387602.4682596,90800,0.64453125
1503387619.231504,90900,0.71484375
1503387635.2361166,91000,0.68359375
1503387650.3853712,91100,0.59765625
1503387665.5969968,91200,0.5390625
1503387680.7858148,91300,0.6015625
1503387711.1223192,91500,0.6953125
1503387726.3712537,91600,0.60546875
1503387741.4438276,91700,0.59765625
1503387756.599578,91800,0.421875
1503387786.9299495,92000,0.796875
1503387802.009539,92100,0.86328125
1503387817.3240607,92200,0.77734375
1503387832.4333255,92300,0.77734375
1503387847.5894666,92400,0.82421875
