Wall time,Step,Value
1503334549.4754143,46100,0.90625
1503334564.0683582,46200,0.890625
1503334578.627363,46300,0.93359375
1503334593.5669856,46400,0.90625
1503334608.1211267,46500,0.9296875
1503334622.8897898,46600,0.87109375
1503334637.4319177,46700,0.890625
1503334652.2572174,46800,0.89453125
1503334666.892409,46900,0.921875
1503334681.6127737,47000,0.8984375
1503334696.225868,47100,0.8984375
1503334711.0006604,47200,0.88671875
1503334727.4348912,47300,0.890625
1503334742.2071736,47400,0.8671875
1503334756.7980683,47500,0.87890625
1503334771.5148916,47600,0.86328125
1503334800.8779595,47800,0.84375
1503334815.4603958,47900,0.859375
1503334859.3570344,48200,0.8046875
1503334874.0244157,48300,0.78515625
1503334888.7136803,48400,0.83984375
1503334903.3126967,48500,0.8359375
1503334917.988366,48600,0.84765625
1503334932.582427,48700,0.80078125
1503334947.266568,48800,0.82421875
1503334961.8708413,48900,0.83203125
1503334976.5908442,49000,0.72265625
1503335005.8524966,49200,0.76171875
1503335020.5019014,49300,0.82421875
1503335035.1521971,49400,0.8203125
1503335079.1824684,49700,0.8046875
1503335093.8491855,49800,0.8359375
1503335123.1403391,50000,0.80078125
1503335166.9026303,50300,0.8046875
1503335181.5375915,50400,0.81640625
1503335196.0968432,50500,0.79296875
1503335210.793148,50600,0.8359375
1503335225.4730291,50700,0.7890625
1503335240.0923674,50800,0.8125
1503335254.8196158,50900,0.81640625
1503335269.4354692,51000,0.8203125
1503335284.1744027,51100,0.8359375
1503335298.7765472,51200,0.859375
1503335313.4599931,51300,0.859375
1503335342.7121675,51500,0.87109375
1503335357.2900743,51600,0.8046875
1503335372.053363,51700,0.8046875
1503335386.6337419,51800,0.8671875
1503335401.5909553,51900,0.8671875
1503335416.1045508,52000,0.8203125
1503335430.8642402,52100,0.84765625
1503335460.278203,52300,0.86328125
1503335474.8141637,52400,0.8671875
1503335489.533521,52500,0.88671875
1503335504.0787396,52600,0.88671875
1503335591.8300393,53200,0.83203125
1503335621.1341212,53400,0.859375
1503335635.8013172,53500,0.80859375
1503335650.3741395,53600,0.9140625
1503335665.031105,53700,0.90234375
1503335679.7802503,53800,0.92578125
1503335694.5161927,53900,0.87890625
1503335709.230919,54000,0.90234375
1503335723.9898283,54100,0.8046875
1503335738.5988424,54200,0.8203125
1503335753.3277202,54300,0.75
1503335767.9849505,54400,0.7734375
1503335782.5925906,54500,0.8515625
1503335797.2909195,54600,0.8203125
1503335811.9132175,54700,0.8125
1503335826.4570963,54800,0.82421875
1503335841.1468554,54900,0.75390625
1503335855.8978252,55000,0.796875
1503335885.2151484,55200,0.80859375
1503335899.9208596,55300,0.75390625
1503335914.5806372,55400,0.734375
1503335943.8504171,55600,0.8515625
1503335958.4802582,55700,0.83984375
1503335973.2887414,55800,0.78125
1503335987.9400053,55900,0.71484375
1503336002.6190243,56000,0.765625
1503336017.312176,56100,0.7578125
1503336032.0435169,56200,0.796875
1503336046.65864,56300,0.78515625
1503336061.459206,56400,0.75390625
1503336076.0653117,56500,0.81640625
1503336090.7752688,56600,0.79296875
1503336105.3993628,56700,0.83203125
1503336120.1082225,56800,0.78515625
1503336134.7267447,56900,0.7578125
1503336149.3632905,57000,0.76953125
1503336163.9005265,57100,0.7890625
1503336178.712787,57200,0.73828125
1503336193.432049,57300,0.8125
1503336208.2024608,57400,0.8671875
1503336222.6757512,57500,0.87890625
1503336252.1154213,57700,0.72265625
1503336266.8246744,57800,0.8203125
1503336281.392674,57900,0.9140625
1503336296.055369,58000,0.91015625
1503336310.6376462,58100,0.77734375
1503336325.3178775,58200,0.734375
1503336339.9142344,58300,0.73046875
1503336354.6328766,58400,0.77734375
1503336369.1677887,58500,0.703125
1503336383.793044,58600,0.69921875
1503336398.4942548,58700,0.7578125
