Wall time,Step,Value
1503311835.9549565,70900,0.9765625
1503311851.45597,71000,0.9921875
1503311866.5400896,71100,0.89453125
1503311881.5588539,71200,0.97265625
1503311911.7052298,71400,0.98046875
1503311926.7379768,71500,0.9921875
1503311941.7875319,71600,0.984375
1503311971.733979,71800,0.9921875
1503311986.8005788,71900,0.9765625
1503312001.8515184,72000,0.98828125
1503312016.4555285,72100,0.9921875
1503312031.4263723,72200,0.984375
1503312046.3402524,72300,0.96875
1503312061.2382536,72400,0.9921875
1503312075.9641654,72500,0.98828125
1503312090.702171,72600,0.9765625
1503312121.5972593,72800,0.86328125
1503312138.0438936,72900,0.8828125
1503312153.0336046,73000,0.98046875
1503312168.0859308,73100,0.96484375
1503312183.0859594,73200,0.96484375
1503312213.1490247,73400,0.97265625
1503312228.222594,73500,0.96875
1503312243.2689116,73600,0.953125
1503312258.2970386,73700,0.98046875
1503312273.295558,73800,0.984375
1503312288.3344543,73900,0.90625
1503312303.2872543,74000,0.98828125
1503312318.3073227,74100,0.97265625
1503312333.423107,74200,0.9609375
1503312348.4982655,74300,0.96875
1503312363.5529795,74400,0.9921875
1503312378.5286088,74500,0.9765625
1503312393.399596,74600,0.9921875
1503312408.4011643,74700,0.9765625
1503312438.530147,74900,0.9765625
1503312453.6479633,75000,0.9921875
1503312468.7387311,75100,0.9921875
1503312483.9920192,75200,0.9296875
1503312499.3721967,75300,0.98828125
1503312514.368561,75400,0.98046875
1503312529.4701893,75500,0.9765625
1503312544.5208275,75600,0.98828125
1503312559.3857214,75700,0.99609375
1503312588.9280639,75900,0.91796875
1503312603.7961004,76000,0.99609375
1503312635.3486733,76200,0.98046875
1503312649.598291,76300,0.98828125
1503312664.662154,76400,0.9765625
1503312679.7637665,76500,0.9140625
1503312694.8676224,76600,0.97265625
1503312709.8438828,76700,0.9921875
1503312725.2010436,76800,0.98828125
1503312740.0497801,76900,0.99609375
1503312754.960908,77000,0.9921875
1503312769.9853783,77100,0.765625
1503312785.000118,77200,0.87890625
1503312800.1006618,77300,0.96484375
1503312815.0651054,77400,0.97265625
1503312831.694002,77500,0.953125
1503312848.006294,77600,0.98046875
1503312878.1953914,77800,0.97265625
1503312893.2435122,77900,0.92578125
1503312908.3142,78000,0.96484375
1503312923.4030423,78100,0.984375
1503312942.2472253,78200,0.98046875
1503312959.6668785,78300,0.9921875
1503312975.1944814,78400,0.96484375
1503312993.7910285,78500,0.97265625
1503313010.2329257,78600,0.95703125
1503313026.36246,78700,0.99609375
1503313041.0139291,78800,0.96484375
1503313055.8547182,78900,0.9921875
1503313070.2582333,79000,0.98828125
1503313085.463917,79100,0.9921875
1503313102.7414415,79200,0.98046875
1503313117.8064458,79300,0.94921875
1503313132.930799,79400,0.91796875
1503313147.68581,79500,1.0
1503313162.6790016,79600,0.9921875
1503313177.3048625,79700,0.9765625
1503313192.2299402,79800,0.8671875
1503313207.7978292,79900,0.7578125
1503313224.9154358,80000,0.8671875
1503313254.7412188,80200,0.7578125
1503313273.3582351,80300,0.734375
1503313290.0378726,80400,0.74609375
1503313307.9170673,80500,0.73828125
1503313324.383452,80600,0.8984375
1503313339.618121,80700,0.97265625
1503313354.2584662,80800,0.9609375
1503313369.7597992,80900,0.98046875
1503313401.5172317,81100,0.8203125
1503313417.128907,81200,0.98828125
1503313433.0479724,81300,0.96484375
1503313447.9095364,81400,0.98828125
1503313462.8804967,81500,0.98046875
1503313477.859968,81600,0.95703125
1503313493.0449562,81700,0.9140625
1503313509.0155072,81800,0.9453125
1503313524.8401365,81900,0.98828125
1503313543.078019,82000,0.9453125
1503313560.7628038,82100,0.96484375
1503313577.352203,82200,0.95703125
1503313592.6713333,82300,0.98828125
1503313607.901169,82400,0.9609375
1503313622.8546052,82500,0.984375
1503313637.755268,82600,0.98046875
1503313668.277128,82800,0.99609375
1503313683.3544915,82900,0.95703125
1503313699.379707,83000,0.96875
1503313715.6941767,83100,0.88671875
1503313732.1414616,83200,0.96484375
1503313747.4225614,83300,0.9921875
1503313763.3353624,83400,0.9453125
1503313779.3831406,83500,0.98046875
1503313796.256762,83600,0.9921875
1503313811.3710833,83700,0.98828125
1503313826.3869956,83800,0.97265625
