Wall time,Step,Value
1503340678.0826359,87800,0.98828125
1503340692.701322,87900,0.97265625
1503340707.2981827,88000,0.9921875
1503340721.9856048,88100,0.9765625
1503340736.7031193,88200,0.99609375
1503340751.3532333,88300,0.99609375
1503340765.955642,88400,0.98828125
1503340780.6375406,88500,0.98828125
1503340795.3612392,88600,0.98828125
1503340809.961051,88700,0.984375
1503340824.5785506,88800,0.984375
1503340839.2509334,88900,0.9921875
1503340853.8974023,89000,0.9921875
1503340868.600454,89100,0.98828125
1503340883.285678,89200,0.96875
1503340897.865372,89300,0.9921875
1503340912.4555404,89400,0.96484375
1503340927.100257,89500,0.9609375
1503340941.7459197,89600,0.98046875
1503340956.4051187,89700,0.98828125
1503340971.053774,89800,0.9296875
1503340985.7738113,89900,0.99609375
1503341000.3401828,90000,0.98828125
1503341029.859489,90200,0.84375
1503341044.5915608,90300,0.87890625
1503341059.1969442,90400,0.9765625
1503341074.0233274,90500,0.9921875
1503341088.6082096,90600,0.91796875
1503341103.3736956,90700,0.98828125
1503341117.925893,90800,1.0
1503341132.6645572,90900,0.98828125
1503341147.2948563,91000,1.0
1503341161.9445395,91100,0.984375
1503341176.5262938,91200,1.0
1503341191.2823286,91300,0.9921875
1503341220.5535753,91500,1.0
1503341235.1778774,91600,0.97265625
1503341249.91368,91700,1.0
1503341264.5316336,91800,0.9921875
1503341293.8109725,92000,0.96484375
1503341308.438369,92100,0.98046875
1503341323.035734,92200,1.0
1503341337.7282999,92300,0.9921875
1503341352.3715034,92400,0.97265625
1503341367.0735192,92500,0.9765625
1503341396.536386,92700,0.984375
1503341411.2348127,92800,0.77734375
1503341440.449533,93000,0.98828125
1503341455.1220057,93100,0.9921875
